image_id,blur,brightness,contrast,particle_density,edge_density
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_gamma0.5,120.14522720859077,5.040531735085056,18.573130486690175,256.0,0.02240590610952896
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_gamma2.0,351.9339364977589,65.76478760034531,34.886179994758244,3964.0,0.126004280077134
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_noise15,1600.015797642946,23.371473649741507,30.11429729468631,3732.0,0.09085406392331584
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_noise50,11225.64152534275,34.51036116044997,34.62240665873275,5282.0,0.3611009125759515
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_blur5,16.509577250887027,20.828237924658733,27.41819813115562,1009.0,0.021969298550264447
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_blur9,4.965851921284011,20.82458629779943,26.678395741738285,284.0,0.014507278446470921
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_bright0.5,44.53563147395816,9.885063060023617,14.195839717827178,757.0,0.02136069407371391
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_bright1.5,348.9540271238665,30.806083398659087,40.85742373098896,3073.0,0.05594861261332778
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_combo0,15306.825934281771,50.0381303935091,34.63420239788883,4616.0,0.36611197660841927
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_combo1,173.34665647806293,20.83020596630845,28.38925389164221,2121.0,0.03600358547419881
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_gamma0.5,121.47354361013087,4.553102394395546,16.81293424292192,282.0,0.021407000936060145
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_gamma2.0,342.005308712921,63.87988661433991,34.19853693890862,3828.0,0.10615848192874697
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_noise15,1578.2687580188417,22.338059940925675,28.75228229459277,3769.0,0.07891350870403631
118_jpg.rf.0c7e43e16d89ff68409085be8b836561_noise50,11102.183850380134,33.72787772342234,33.62667715836274,5209.0,0.3606113828882913
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_blur5,18.87128183332141,22.688364739308902,31.496919493297234,1112.0,0.026133608528400992
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_blur9,5.549987535937905,22.687514677621547,30.749879207917214,307.0,0.01676308416933758
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_bright0.5,51.38576094059864,10.865964786938818,16.22886256858968,877.0,0.025587849079320348
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_bright1.5,387.4207838036746,33.29699898455666,45.48342025356814,3211.0,0.06020553631615679
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_combo0,2139.233658896779,44.418068276160895,28.65092254418909,3665.0,0.23850349451429062
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_combo1,5.549987535937905,22.687514677621547,30.749879207917214,307.0,0.01676308416933758
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_gamma0.5,157.94595574554484,5.857460862432235,21.014410383432395,356.0,0.02485686218085476
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_gamma2.0,366.07888667958173,65.68314529439587,37.523650724650935,3931.0,0.11982231395391144
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_noise15,1611.3158474418497,24.22218032553724,32.67365530391828,3806.0,0.08992131141034164
