image_name,unet_iou,unet_dice,unet_precision,unet_recall,unet_f1,deeplabv3plus_iou,deeplabv3plus_dice,deeplabv3plus_precision,deeplabv3plus_recall,deeplabv3plus_f1,linknet_iou,linknet_dice,linknet_precision,linknet_recall,linknet_f1,best_model
a--23-_jpg.rf.1ab5e302030f3bb3c08981ca42a8e631.jpg,0.8328552802043213,0.908806373530459,0.9537175274777967,0.8679347824907697,0.9088058745748495,0.8016314902496916,0.8898950696500003,0.944613976053614,0.8411684781465804,0.8898945712641068,0.8231060605021331,0.9029711198211114,0.9208927813362208,0.8857336955318296,0.9029706199482199,UNet
a--26-_jpg.rf.0ae749f9f22dbfa00f0889c68594bdc9.jpg,0.7898227419763869,0.8825709087864602,0.9670751511934039,0.8116480792054959,0.8825704125450208,0.752032985826133,0.8584689807897974,0.9085374289596599,0.8136307310020284,0.8584684822524593,0.781002936437655,0.8770372248793812,0.8981685932071478,0.8568773233138938,0.8770367251008121,UNet
a--27-_jpg.rf.8a800e6ec700f849fa4235fb736d6532.jpg,0.6115651183809284,0.7589704088350362,0.8993002736691055,0.6565241531752888,0.7589699209614023,0.5675432456186837,0.7241181348010386,0.8507194243329257,0.6303164907684268,0.7241176458283897,0.5857732363346656,0.7387856257286998,0.8355991589578697,0.6620766240242002,0.738785132395166,UNet
a--3-_jpg.rf.8248ba99e3b3ae254d1723b674f7fd99.jpg,0.7956865326315958,0.8862198587250187,0.9064141033558862,0.8669058294409137,0.8862193588922311,0.7645631066801329,0.8665749655376053,0.832095096445089,0.9040358742773029,0.8665744663219233,0.7873456788908417,0.8810222758693643,0.8493424336858094,0.915156950508492,0.8810217764891963,UNet
a--4-_jpg.rf.11d39a37cd66634e646df4be915b9044.jpg,0.8194026857447578,0.9007381292386539,0.8781954885331481,0.9244685660505498,0.9007376294691538,0.7601455867588451,0.8637303555765373,0.7956190474675011,0.9445952055756229,0.86372985915188,0.7703244621271738,0.8702635913436714,0.7988657843480405,0.9556761644152699,0.8702630952482003,UNet
a--43-_jpg.rf.feae28fb9f182a3b7cfd06be68c8bef3.jpg,0.858912982137579,0.9241024086559534,0.9375960650264992,0.9109916366620382,0.9241019086897881,0.7814417176915335,0.8773138182754115,0.8442419220043852,0.9130824371396232,0.8773133189800325,0.7812423274268054,0.8771881460456796,0.8144356282551273,0.9504181599536412,0.8771876489538825,UNet
a--44-_jpg.rf.01dcfe1ce3c2d6d8e020335e0b382c01.jpg,0.8015082525894268,0.8898191295403349,0.9473595692991322,0.8388682053851275,0.8898186313148675,0.7745818549449338,0.8729739378169957,0.8385459532457412,0.9103499626343484,0.8729734385977772,0.7742458238875285,0.8727604861327365,0.8261505718507381,0.9249441547393977,0.8727599876632075,UNet
a--46-_jpg.rf.f2fc88b781d9457f65bfee1a29f6ca49.jpg,0.7626869657101112,0.8653685884638709,0.8212539544404294,0.9144915931281838,0.8653680898413094,0.6942786941974636,0.819556660395031,0.7204953860222808,0.9502001599759486,0.8195561697905487,0.6383552409124418,0.7792635259700155,0.6814583832236197,0.9098478781569499,0.779263036216353,UNet
a--47-_jpg.rf.4b52f93a6fb94ded6e3a16355ccdf382.jpg,0.8330715406492829,0.9089351093784424,0.9427925014636728,0.87742517658634,0.9089346099527402,0.8084785291797943,0.8940980123733805,0.9020358180159137,0.8862986913992632,0.8940975123445518,0.8184482098587784,0.9001611433545743,0.8426023083889556,0.9661603247155721,0.9001606456249645,UNet
a--5-_jpg.rf.a98c3326efbb44b980c9e520cf954882.jpg,0.6632721200896039,0.7975509383922964,0.6964066607017692,0.933067167465226,0.7975504488594934,0.6218769042318896,0.7668607927139901,0.6390106448592657,0.9586660401694067,0.7668603126572898,0.5774444764093677,0.7321265312916322,0.5994011975150597,0.9403475808031123,0.7321260557406021,UNet
a--54-_jpg.rf.0383febe7b193195524f26c0df25ea8c.jpg,0.8466666665465721,0.9169675089548377,0.8663280114852934,0.9738945992863608,0.9169670105930539,0.7467293279884759,0.8550029086056571,0.7712186802084194,0.9592103114767155,0.8550024144449581,0.7140346765798928,0.8331624632059899,0.7168901434113278,0.9944526022198641,0.8331619763021064,UNet
a--56-_jpg.rf.b47891c3c1b3bdf692a27eed2ed119ab.jpg,0.7580084201431432,0.8623490211513589,0.8522329695714688,0.8727081136200825,0.8623485211323072,0.7845053217964569,0.8792412241244508,0.8201386353848706,0.9475237089678559,0.8792407266353802,0.7706198991542594,0.870452093667701,0.8140132060135705,0.9353003159251211,0.8704515959862319,DeepLabV3Plus
a--61-_jpg.rf.ede7ff276baec39f180c1fff9f6f472a.jpg,0.8156253975295044,0.8984511878268658,0.9042178021012529,0.8927576600427913,0.898450687784515,0.793317132345891,0.8847482891195373,0.8614592953078956,0.9093314761964719,0.8847477894253013,0.7469630986996375,0.8551561269446893,0.8082837300584965,0.9077994427705014,0.8551556285703035,UNet
a--66-_jpg.rf.165fbd60b883a3887c7e759b99d14c39.jpg,0.7469168899469317,0.8551258439886305,0.8514669924915511,0.8588162760257262,0.8551253439106655,0.6557120499756319,0.7920604914185198,0.7332866642048851,0.8610768596668563,0.7920599945560771,0.7424266454016769,0.8521754960083583,0.764869280920773,0.9619810931027576,0.8521750024456468,UNet
a--67-_jpg.rf.def7d22e1de2a7d2ab101a2c750327ab.jpg,0.858879492449105,0.9240830252180757,0.8964692900153605,0.9534519849494519,0.9240825256051685,0.7894736840826763,0.8823529410966197,0.8211217785377931,0.9534519849494519,0.8823524437974013,0.78486554084039,0.879467414078533,0.796446136633913,0.9818110696299998,0.8794669194347267,UNet
a--7-_jpg.rf.39b8597ed074d53daeaf5daf76fb41ac.jpg,0.8629247167117047,0.9264193114951793,0.8808228492212133,0.9769941540680757,0.9264188127524676,0.7751152072542066,0.8733125648257777,0.8069726529974456,0.9515368657455144,0.8733120681295965,0.7830273847753494,0.8783122362128006,0.7948678782961863,0.9813313217082158,0.878311741649245,UNet
a--74-_jpg.rf.5d951a1c56811afb73c39ef9f875f101.jpg,0.7312499998885289,0.844765342885906,0.7599809884727533,0.9508424180474048,0.8447648490347571,0.6239522478252537,0.7684366934567579,0.6345905449968238,0.9738354804809047,0.7684362156400215,0.6331459237626954,0.7753696893220116,0.6405118923680827,0.9821605548102753,0.7753692114266401,UNet
a--75-_jpg.rf.56688afa3e95fe2889b13430edb5c760.jpg,0.8098627349923974,0.8949438201409229,0.8476410072991059,0.9478381592725429,0.8949433216145167,0.734626865561996,0.8470142831830137,0.7480243159957409,0.9761999204727885,0.8470137918667244,0.7002105262175142,0.8236750866085789,0.7054581446966264,0.9894882980980784,0.8236746005815132,UNet
a--79-_jpg.rf.09bcc2e74480e75dd1f335ccc4eeb23c.jpg,0.5778372421568019,0.732442138793651,0.8201519211751224,0.6616798845238501,0.7324416444393543,0.5597035793400862,0.7177050649289373,0.7139290171724756,0.7215212687956882,0.7177045648789335,0.5620103472931248,0.7195987507599508,0.757521418458354,0.6852919969925573,0.7195982519452754,UNet
a--8-_jpg.rf.fe4fa93cabd6aeecf6b4804e45b74cab.jpg,0.8586294037671132,0.9239382547449462,0.9241599998521344,0.9237166158765845,0.9239377546713481,0.7815309178995463,0.8773700305139626,0.8404863042565568,0.9176395328773965,0.8773695314100627,0.7949834982448867,0.8857836286764886,0.8199891066421583,0.9630577321344862,0.8857831318307131,UNet
a--82-_jpg.rf.19555a247947eee0814df82cd1f007ae.jpg,0.8182944089139605,0.9000681131750444,0.8425942793145209,0.9659565578600758,0.9000676154140796,0.7717175065033625,0.871151866672485,0.7891167993237639,0.9722222220191682,0.871151371994892,0.7409769756159027,0.8512197300642284,0.7438700607927736,0.9947786129919008,0.8512192404014807,UNet
a--83-_jpg.rf.21a1b081a299385626db01a1fb14fde0.jpg,0.7768268596056995,0.8743979250494753,0.8390613887558517,0.9128416707290249,0.8743974258285798,0.655687544878386,0.7920426132414347,0.6846457431526695,0.9394017532389372,0.7920421254589289,0.7404625418579832,0.8508801816182986,0.7603003854758879,0.9659618357488495,0.8508796886187433,UNet
a--85-_jpg.rf.1683b61d07eb5ec2da366a362dde227f.jpg,0.7506103940093111,0.8575413428115619,0.8573705177574958,0.8577122357796507,0.8575408427264437,0.7022138618575873,0.82505950350008,0.7193892676075616,0.9671183736613952,0.8250590142183974,0.7230769229656805,0.839285714210778,0.7602717565900563,0.9366281385140238,0.8392852195367072,UNet
a--93-_jpg.rf.5bf28129778dcf20d15f6b10b16318da.jpg,0.7797016971061714,0.8762161640616303,0.8536036034433927,0.9000593704927647,0.8762156643283882,0.7219695780583394,0.8385392950697987,0.7766531712589991,0.9111418957231067,0.8385387981684278,0.7708907998100129,0.8706248853884345,0.8106125233218542,0.940233524452754,0.8706243880494158,UNet
b--12-_jpg.rf.016f209b7c5439a4f12cfde8e1b20114.jpg,0.5745573158027591,0.7298017163761761,0.7076040170136,0.7534372133353385,0.729801216760573,0.5310227822270909,0.6936837105123185,0.7197766094875898,0.6694164373145688,0.6936832110599472,0.5476767230681179,0.7077404666039071,0.6623169106092365,0.7598533453223791,0.7077399688553553,UNet
b--20-_jpg.rf.7314f73f985116f2d90f08770260794e.jpg,0.5939332658050691,0.7452423241886269,0.7780132448270164,0.7151205257572143,0.7452418249815129,0.523405136594158,0.6871515974592588,0.778017241139773,0.6152909664925028,0.68715110418629,0.5804375803308627,0.734527687210967,0.703274671262358,0.768687606338279,0.7345271881132805,UNet
c--103-_jpg.rf.2b6feafb66289f2dd300735b293066f7.jpg,0.7185089971214614,0.836200448557417,0.8297872336319706,0.8427135674157218,0.8361999483791057,0.7071799304899741,0.8284773243403909,0.8354624420871423,0.8216080397881366,0.8284768241657433,0.7173130744832815,0.8353899881640535,0.7783080256927081,0.9015075372354233,0.8353894906593049,UNet
c--105-_jpg.rf.5de3e19d008e324efdb8d600d8f01288.jpg,0.6253785582600307,0.769517421134802,0.939490445432443,0.6516251181282344,0.7695169373578293,0.6011644830855416,0.750909090772562,0.8858858855058405,0.6516251181282344,0.7509086022436896,0.6106627535801754,0.7582751289465115,0.7307579746178643,0.787945723954577,0.7582746295406794,UNet
c--106-_jpg.rf.0dcb489172a80b8b314ca4e401a022c5.jpg,0.5812038013556063,0.7351409108140589,0.8163749626768393,0.6686103011009207,0.7351404156669064,0.5406495435065486,0.7018462385365326,0.810630171607056,0.6188046645726908,0.7018457474445601,0.5514380529956788,0.7108734402007281,0.695743195930276,0.7266763846631009,0.7108729403530658,UNet
c--107-_jpg.rf.ead53bf2d59c02dc64524867d70cb3f1.jpg,0.6247529642725412,0.769043636799598,0.8286369590993982,0.7174468083071073,0.7690431392690388,0.5772537458665552,0.7319732127811909,0.8114640881175884,0.6666666664775414,0.7319727174655924,0.5983986513699118,0.7487476930202019,0.6993351389560859,0.8056737586366883,0.748747195418,UNet
c--108-_jpg.rf.f7659d7bba7f0f55ea596447f18653e0.jpg,0.6815763545455021,0.8106397936711226,0.8389522190543409,0.7841759236490192,0.8106392941458831,0.6555067689982607,0.7919107082780517,0.7725312633090704,0.8122874629761306,0.7919102085054981,0.6789454675552644,0.8087760807906241,0.7693881725456541,0.852414418305959,0.8087755820143505,UNet
c--115-_jpg.rf.dac6d7e010e02462379787d7bcbc3a2a.jpg,0.5238981997132532,0.6875763746053816,0.9467190123686376,0.5398145185353967,0.6875759119289161,0.5634146339745687,0.7207488298126464,0.9235382304230193,0.5909817714771405,0.72074835377983,0.6009938612683444,0.7507759721105028,0.8748936166489815,0.6574992003014074,0.7507754820367235,LinkNet
c--127-_jpg.rf.b0ec812900dd231f0e477579871894ab.jpg,0.5221556884143091,0.6860739573338385,0.880808080214944,0.5618556698617458,0.6860734815936944,0.5061124692314131,0.6720779218960828,0.9078947361784394,0.5335051544100065,0.6720774554470683,0.5609567899070383,0.7187345524669465,0.8463329447925885,0.6245704464671089,0.7187340636548598,LinkNet
c--145-_jpg.rf.d425c871d9e607c5d9f40e841669de0e.jpg,0.5053551295080736,0.6714098482172982,0.9900607393760017,0.5079320111875547,0.6714093998855488,0.5149232913486964,0.6798011414693792,0.9710678585107481,0.5229461754892504,0.6798006863279433,0.5895112573889316,0.7417515977298753,0.9504205396412482,0.608215297278126,0.7417511217041008,LinkNet
c--15-_jpg.rf.7b40ed7a869e48e2142b5a37aa10d1f3.jpg,0.5357539828574002,0.6977080819423753,0.7689444294685073,0.638551556494027,0.6977075861498107,0.48926757324442605,0.6570579821039654,0.6548245612599068,0.6593066900730168,0.657057482037871,0.6062422852043303,0.7548578328296346,0.7506550216701626,0.7591079706868827,0.75485733276277,LinkNet
c--150-_jpg.rf.64c31448728f754d79b8af483876fe10.jpg,0.5369542796366606,0.6987251172671157,0.8260179794679968,0.6054263563544859,0.6987246289852339,0.4332223453817158,0.6045431077427612,0.9049459034737666,0.4538759688163272,0.6045426626846406,0.6222076213461868,0.7671121910151656,0.8032230700580055,0.7341085268472448,0.7671116918707287,LinkNet
c--167-_jpg.rf.81951d88c951df31fbc4c991746c25d2.jpg,0.6035846069564657,0.7527942140852091,0.8279103392422918,0.6901748036828361,0.7527937179540156,0.5810055862675946,0.734982331895766,0.8881298028282409,0.6268836644804799,0.734981846503835,0.5286432158147522,0.6916502298844016,0.7606652199850577,0.6341169375321778,0.6916497337733369,UNet
c--168-_jpg.rf.d2bc150418346bd2320323094366275e.jpg,0.489861750926331,0.6575935661436457,0.6029495175252697,0.7231292512087556,0.6575930700473274,0.3729281765895424,0.5432595571254489,0.6650246298866752,0.45918367315701786,0.5432590736698102,0.4642210142825086,0.6340859880500817,0.5813953485074331,0.6972789110902864,0.6340854919610484,UNet
c--169-_jpg.rf.fa7ced6081099b77fa9acec7af792df9.jpg,0.5920915709718566,0.7437908494301337,0.734667526962771,0.7531436130025522,0.7437903492645079,0.4677966099051996,0.6374133946738209,0.761729530118004,0.5479814688630169,0.6374129077463668,0.5814063234632344,0.7353028944388831,0.6695652170274101,0.8153540696126048,0.7353023990394103,UNet
c--17-_jpg.rf.129bf866b08f693c0a0ad787f39679bc.jpg,0.6659333750264195,0.7994717976231895,0.8631364558602296,0.7445537594010704,0.799471300192928,0.6134691565892844,0.7604349349771247,0.7591036411907901,0.7617709062678247,0.7604344348456284,0.6666666664797682,0.7999999998654331,0.7673443043667815,0.8355586785539147,0.7999995006367171,LinkNet
c--170-_jpg.rf.c6c10623ecd781ef681ff205c21d35b0.jpg,0.5215310979831048,0.6855345890391994,0.9396551643133175,0.5396039577247329,0.685534123452708,0.6205787761396181,0.7658730143534266,0.639072845565984,0.9554455398245271,0.765872532517938,0.49748743593596123,0.6644295290865276,0.5025380697905125,0.9801980149495148,0.6644290798615694,DeepLabV3Plus
c--171-_jpg.rf.bb7d6200471fc0c8b9670ae147c7be6e.jpg,0.37613019857492747,0.5466491455015445,0.5340179710731476,0.5598923276448287,0.5466486454225707,0.43427458575046285,0.6055668699215432,0.610958903272659,0.6002691781961383,0.6055663695497898,0.43254817956277786,0.6038863973074806,0.47943037936753924,0.8156123811364571,0.6038859307008059,DeepLabV3Plus
c--172-_jpg.rf.e770140160fd7aaa0429c661fccffa66.jpg,0.6206482589311835,0.7659259256422497,0.8298555370546905,0.7111416776402051,0.7659254283262483,0.6232142853433248,0.7678767873971849,0.8224666136508509,0.7200825304538634,0.7678762893186323,0.6606189964457743,0.7956298197957488,0.7466827498512166,0.8514442910237658,0.7956293216889734,LinkNet
c--173-_jpg.rf.a61c25de76db954defe8bae82b0837c2.jpg,0.5746268653142867,0.7298578196169598,0.5961290318734651,0.940936862585604,0.7298573444906743,0.5091352006643513,0.674737691414553,0.5588235290382195,0.8513238280536417,0.6747372126552376,0.509684559762211,0.675219941101459,0.5274914086325937,0.9378818727720144,0.6752194800706828,UNet
c--174-_jpg.rf.a95865c71ba55db5dbcf6fc9e5e26c6b.jpg,0.5219092327684591,0.6858611821666523,0.6108058602465147,0.7819460717679413,0.6858606893640242,0.44811632488558073,0.6188954812328181,0.5067264570203838,0.7948417341209358,0.6188950054508607,0.5497342440776505,0.7094561485989925,0.6094276089146232,0.8487690494152766,0.7094556617219105,LinkNet
c--175-_jpg.rf.8db5ad276cc740cac05ae63613e25de2.jpg,0.39642857114540814,0.567774935770959,0.4332552689826266,0.8234421352767921,0.5677744836816541,0.30931263840947193,0.47248094814882263,0.33056872018331235,0.8278931738458558,0.47248054009718565,0.2675736960237761,0.4221824685430474,0.2781706740791275,0.8753709185825357,0.42218210240423926,UNet
c--176-_jpg.rf.1d4a742d368cae50f384976f39d59ed4.jpg,0.3697118330044685,0.5398388538317642,0.6128048774260113,0.48239999961408,0.5398383606792732,0.3937793424919135,0.5650526313410305,0.5964444439142715,0.5367999995705599,0.5650521324885951,0.3661338659509821,0.5360146250325358,0.4936026932703012,0.58639999953088,0.5360141285284116,DeepLabV3Plus
c--177-_jpg.rf.63c6b6d1dfbfefff13237aaf577c7e34.jpg,0.4319999997341538,0.6033519550479794,0.5652173908492613,0.6470046076986132,0.6033514570651292,0.3834039973450006,0.5542907177958447,0.5279399495179816,0.5834101377111427,0.5542902187992349,0.4835224200521218,0.6518572466672042,0.5388320285738518,0.8248847918664656,0.6518567684297258,LinkNet
c--178-_jpg.rf.a859252787fbdb0d66ff8d79eb0df258.jpg,0.5149802145195137,0.6798507460149811,0.6130551812832737,0.7629815739003504,0.6798502516972849,0.35695538039004965,0.5261121854831288,0.48885693710362543,0.5695142373789662,0.5261116881839715,0.4261119079741215,0.5975855128780733,0.498322147372303,0.7462311551539101,0.5975850325174196,UNet
c--179-_jpg.rf.ffac79351e9ec90aaad5724f24a1e341.jpg,0.5167123284839932,0.6813583812567348,0.6240900062051026,0.7501988856402554,0.6813578852211646,0.4032432430252739,0.5747303541699806,0.5571321877840685,0.5934765309518881,0.574729854447895,0.5267810709689126,0.6900544956777743,0.6033353182827067,0.8058870319762235,0.690054005772673,LinkNet
c--18-_jpg.rf.2b2f29301e8141926c07ffb4c85c161b.jpg,0.44991922437402293,0.6206128131976009,0.5503952566450616,0.7113665384984887,0.6206123211630127,0.4830220711022827,0.6514024039349163,0.5902489623494559,0.7266922089867865,0.6514019091159777,0.45962495198636627,0.6297850024567947,0.534252668801489,0.7669220940185683,0.6297845182794249,DeepLabV3Plus
c--180-_jpg.rf.70ee7ae272485e11508ae6b3a45dff26.jpg,0.41150870386290683,0.5830763958262842,0.6952614373404726,0.5020648964589587,0.5830759086449196,0.40757644892397243,0.5791180283465895,0.6429085668517577,0.5268436575062869,0.5791175330817131,0.4182194615245468,0.5897810217256114,0.5838150285642687,0.5958702061381297,0.5897805216060501,LinkNet
c--181-_jpg.rf.57004dc1f056f028df076f29a0e879c8.jpg,0.5411255407908933,0.7022471907294353,0.7530120475447399,0.6578947363474476,0.7022466927204278,0.5638297868812079,0.7210884350855989,0.7707442251747268,0.6774436085132003,0.721087936872732,0.5336215175150714,0.6958972750717516,0.5963499728414654,0.8353383452365877,0.6958967887865674,DeepLabV3Plus
c--182-_jpg.rf.1a5acb215c0a84d36ed6c272cbf08e86.jpg,0.5981490498791286,0.7485522704210448,0.7836630499147013,0.7164527417056868,0.7485517711969027,0.48054919886473724,0.6491499225195827,0.6903353052660517,0.6126020999926475,0.6491494240989565,0.5137188685041288,0.6787506969663272,0.6501068372595583,0.7100350054200495,0.6787501977480682,UNet
c--183-_jpg.rf.30414448e73fa023ce6bdf5cc8e536de.jpg,0.5115350485751842,0.6768417961030696,0.6611238528319243,0.6933253152776155,0.6768412961873919,0.6125172569661679,0.7597031961302217,0.7229766427360257,0.8003607932649663,0.7597026972040125,0.5762987010648138,0.7312049431691028,0.6393516431160056,0.8538785322586419,0.7312044533011761,DeepLabV3Plus
c--184-_jpg.rf.eb6aa7309b9456d2b8266c347137a400.jpg,0.6724286946100135,0.804134366717278,0.8150864322603004,0.7934727175963933,0.8041338666000744,0.6129837700320501,0.7600619193085496,0.7691906001205271,0.7511473734058401,0.7600614191832076,0.5969835143469017,0.7476389192295982,0.6566358022158041,0.867924527859294,0.7476384286692979,UNet
c--185-_jpg.rf.28449e0055fde79482ede7a71b891211.jpg,0.6061538459207101,0.7547892718499067,0.847767616542352,0.6801899004401425,0.7547887776837149,0.49811605105572115,0.6649899394705759,0.7968655811953793,0.5705653860291043,0.6649894529976401,0.5103565363292508,0.67580935236605,0.7053026744695905,0.6486836423613795,0.675808853088795,UNet
c--186-_jpg.rf.711274e0accded095cee021e5639b13f.jpg,0.4867424240580521,0.6547770698968721,0.7806804369497689,0.563843790889055,0.6547765827350452,0.5312046442194468,0.6938388623948248,0.7542503860101749,0.6423870115654292,0.6938383654383513,0.5337262604670183,0.6959863363159722,0.6777546774728671,0.7152259759915639,0.6959858365295502,LinkNet
